transaction_id,user_id,timestamp,reasons
224805,U997,2024-07-16T18:34:00,New vendor
224813,U660,2024-07-16T18:35:00,New vendor
224825,U908,2024-07-16T18:36:00,High value
224832,U495,2024-07-16T18:37:00,New vendor
224840,U158,2024-07-16T18:38:00,New vendor
224878,U346,2024-07-16T18:42:00,High value
224883,U737,2024-07-16T18:42:00,High value
224885,U781,2024-07-16T18:42:00,New vendor
224886,U094,2024-07-16T18:43:00,High value
224898,U164,2024-07-16T18:44:00,New vendor
224912,U834,2024-07-16T18:45:00,High value
224920,U702,2024-07-16T18:46:00,High value
224930,U594,2024-07-16T18:47:00,New vendor
224955,U917,2024-07-16T18:49:00,New vendor
224980,U167,2024-07-16T18:52:00,New vendor
224985,U593,2024-07-16T18:52:00,New vendor
224989,U168,2024-07-16T18:53:00,High value
225000,U238,2024-07-16T18:54:00,High value
225025,U833,2024-07-16T18:56:00,High value
225030,U129,2024-07-16T18:57:00,New vendor
225056,U466,2024-07-16T19:00:00,High value
225063,U800,2024-07-16T19:00:00,New vendor
225069,U068,2024-07-16T19:01:00,New vendor
225096,U338,2024-07-16T19:03:00,New vendor
225116,U152,2024-07-16T19:05:00,New vendor
225119,U406,2024-07-16T19:05:00,High value; New vendor
225122,U075,2024-07-16T19:06:00,New vendor
225129,U131,2024-07-16T19:07:00,High value
225133,U313,2024-07-16T19:07:00,New vendor
225156,U798,2024-07-16T19:09:00,High value; New vendor
225164,U892,2024-07-16T19:10:00,High value; New vendor
225172,U452,2024-07-16T19:11:00,New vendor
225203,U661,2024-07-16T19:14:00,High value; New vendor
225210,U978,2024-07-16T19:15:00,New vendor
225214,U441,2024-07-16T19:16:00,High value
225239,U860,2024-07-16T19:18:00,New vendor
225258,U025,2024-07-16T19:21:00,New vendor
225261,U363,2024-07-16T19:21:00,New vendor
225262,U391,2024-07-16T19:21:00,New vendor
225281,U514,2024-07-16T19:23:00,High value; New vendor
225314,U564,2024-07-16T19:27:00,High value; New vendor
225322,U721,2024-07-16T19:28:00,High value
225329,U183,2024-07-16T19:29:00,New vendor
225335,U886,2024-07-16T19:29:00,New vendor
225345,U423,2024-07-16T19:31:00,New vendor
225352,U688,2024-07-16T19:32:00,High value
225361,U262,2024-07-16T19:33:00,High value
225363,U442,2024-07-16T19:33:00,New vendor
225366,U739,2024-07-16T19:33:00,High value; New vendor
225374,U684,2024-07-16T19:34:00,New vendor
225393,U614,2024-07-16T19:36:00,New vendor
225402,U689,2024-07-16T19:37:00,High value
225413,U468,2024-07-16T19:38:00,High value
225415,U563,2024-07-16T19:38:00,High value; New vendor
225427,U130,2024-07-16T19:40:00,High value; New vendor
225462,U296,2024-07-16T19:44:00,New vendor
225468,U119,2024-07-16T19:45:00,New vendor
225478,U012,2024-07-16T19:46:00,New vendor
225494,U566,2024-07-16T19:48:00,High value; New vendor
225505,U912,2024-07-16T19:49:00,New vendor
225517,U660,2024-07-16T19:51:00,New vendor
225533,U426,2024-07-16T19:53:00,New vendor
225570,U456,2024-07-16T19:57:00,New vendor
225583,U817,2024-07-16T19:58:00,New vendor
225593,U898,2024-07-16T19:59:00,New vendor
225595,U047,2024-07-16T20:00:00,New vendor
225602,U875,2024-07-16T20:00:00,High value
225603,U927,2024-07-16T20:00:00,New vendor
225627,U624,2024-07-16T20:03:00,New vendor
225629,U669,2024-07-16T20:03:00,New vendor
225675,U251,2024-07-16T20:09:00,High value; New vendor
225691,U121,2024-07-16T20:11:00,High value
225706,U330,2024-07-16T20:13:00,New vendor
225707,U478,2024-07-16T20:13:00,High value
225728,U387,2024-07-16T20:15:00,New vendor
225734,U924,2024-07-16T20:15:00,High value; New vendor
225742,U549,2024-07-16T20:16:00,New vendor
225758,U1000,2024-07-16T20:17:00,New vendor
225768,U059,2024-07-16T20:19:00,New vendor
225786,U809,2024-07-16T20:20:00,New vendor
225804,U441,2024-07-16T20:22:00,High value
225807,U705,2024-07-16T20:22:00,New vendor
225828,U046,2024-07-16T20:25:00,New vendor
225856,U313,2024-07-16T20:28:00,High value; New vendor
225881,U206,2024-07-16T20:31:00,New vendor
225894,U688,2024-07-16T20:32:00,New vendor
225910,U944,2024-07-16T20:33:00,New vendor
225914,U568,2024-07-16T20:34:00,High value
225918,U255,2024-07-16T20:35:00,New vendor
225928,U019,2024-07-16T20:36:00,High value
225941,U590,2024-07-16T20:37:00,New vendor
225942,U694,2024-07-16T20:37:00,High value
225947,U071,2024-07-16T20:38:00,New vendor
225949,U495,2024-07-16T20:38:00,New vendor
225952,U651,2024-07-16T20:38:00,High value
225953,U691,2024-07-16T20:38:00,New vendor
225974,U376,2024-07-16T20:40:00,New vendor
225982,U252,2024-07-16T20:41:00,High value
225993,U182,2024-07-16T20:42:00,New vendor
226001,U094,2024-07-16T20:43:00,High value; New vendor
226010,U022,2024-07-16T20:44:00,High value
226012,U546,2024-07-16T20:44:00,New vendor
226018,U739,2024-07-16T20:45:00,New vendor
226030,U117,2024-07-16T20:47:00,High value; New vendor
226056,U168,2024-07-16T20:49:00,New vendor
226063,U864,2024-07-16T20:49:00,High value
226064,U903,2024-07-16T20:49:00,High value
226066,U923,2024-07-16T20:49:00,High value
226077,U143,2024-07-16T20:51:00,New vendor
226106,U048,2024-07-16T20:54:00,New vendor
226108,U111,2024-07-16T20:54:00,High value
226136,U405,2024-07-16T20:57:00,New vendor
226138,U648,2024-07-16T20:57:00,New vendor
226154,U046,2024-07-16T21:00:00,New vendor
226190,U814,2024-07-16T21:04:00,High value
226197,U872,2024-07-16T21:05:00,New vendor
226198,U091,2024-07-16T21:06:00,New vendor
226218,U669,2024-07-16T21:09:00,New vendor
226225,U525,2024-07-16T21:10:00,High value
226255,U269,2024-07-16T21:14:00,New vendor
226274,U382,2024-07-16T21:16:00,New vendor
226284,U442,2024-07-16T21:17:00,New vendor
226289,U739,2024-07-16T21:17:00,New vendor
226293,U545,2024-07-16T21:18:00,High value
226311,U870,2024-07-16T21:19:00,High value; New vendor
226339,U107,2024-07-16T21:22:00,New vendor
226351,U901,2024-07-16T21:22:00,High value
226364,U262,2024-07-16T21:24:00,New vendor
226381,U862,2024-07-16T21:25:00,High value
226395,U405,2024-07-16T21:27:00,New vendor
226404,U399,2024-07-16T21:28:00,High value; New vendor
226407,U117,2024-07-16T21:29:00,High value; New vendor
226420,U539,2024-07-16T21:30:00,High value
226427,U817,2024-07-16T21:31:00,New vendor
226473,U343,2024-07-16T21:37:00,New vendor
226519,U369,2024-07-16T21:42:00,New vendor
226528,U398,2024-07-16T21:43:00,High value; New vendor
226532,U597,2024-07-16T21:43:00,New vendor
226535,U831,2024-07-16T21:43:00,High value
226537,U970,2024-07-16T21:43:00,High value
226560,U122,2024-07-16T21:46:00,New vendor
226602,U349,2024-07-16T21:51:00,New vendor
226603,U496,2024-07-16T21:51:00,New vendor
226611,U435,2024-07-16T21:52:00,New vendor
226627,U763,2024-07-16T21:53:00,New vendor
226646,U705,2024-07-16T21:55:00,New vendor
226652,U309,2024-07-16T21:56:00,New vendor
226660,U197,2024-07-16T21:57:00,High value
226673,U656,2024-07-16T21:58:00,New vendor
226686,U671,2024-07-16T22:00:00,New vendor
226694,U660,2024-07-16T22:01:00,New vendor
226701,U328,2024-07-16T22:02:00,New vendor
226705,U601,2024-07-16T22:02:00,High value; New vendor
226712,U102,2024-07-16T22:03:00,New vendor
226729,U101,2024-07-16T22:05:00,New vendor
226730,U232,2024-07-16T22:05:00,High value
226746,U788,2024-07-16T22:06:00,New vendor
226774,U630,2024-07-16T22:09:00,High value
226783,U194,2024-07-16T22:10:00,New vendor
226810,U069,2024-07-16T22:13:00,New vendor
226819,U364,2024-07-16T22:14:00,New vendor
226829,U616,2024-07-16T22:15:00,High value
226843,U046,2024-07-16T22:17:00,New vendor
226869,U499,2024-07-16T22:19:00,New vendor
226876,U997,2024-07-16T22:19:00,New vendor
226882,U423,2024-07-16T22:20:00,High value; New vendor
226883,U491,2024-07-16T22:20:00,New vendor
226891,U858,2024-07-16T22:21:00,New vendor
226899,U611,2024-07-16T22:22:00,New vendor
226903,U885,2024-07-16T22:22:00,New vendor
226907,U100,2024-07-16T22:23:00,New vendor
226924,U436,2024-07-16T22:25:00,New vendor
226935,U319,2024-07-16T22:26:00,New vendor
226948,U970,2024-07-16T22:27:00,High value
226950,U001,2024-07-16T22:28:00,New vendor
226981,U448,2024-07-16T22:31:00,New vendor
227004,U415,2024-07-16T22:34:00,New vendor
227010,U659,2024-07-16T22:34:00,High value
227024,U017,2024-07-16T22:36:00,New vendor
227034,U617,2024-07-16T22:36:00,High value
227051,U870,2024-07-16T22:38:00,New vendor
227055,U320,2024-07-16T22:39:00,High value
227069,U907,2024-07-16T22:41:00,New vendor
227070,U094,2024-07-16T22:42:00,New vendor
227090,U490,2024-07-16T22:44:00,New vendor
227091,U206,2024-07-16T22:45:00,New vendor
227092,U309,2024-07-16T22:45:00,New vendor
227120,U046,2024-07-16T22:49:00,High value; New vendor
227138,U850,2024-07-16T22:50:00,New vendor
227151,U137,2024-07-16T22:52:00,High value
227152,U276,2024-07-16T22:52:00,New vendor
227157,U813,2024-07-16T22:52:00,New vendor
227163,U205,2024-07-16T22:53:00,High value
227190,U781,2024-07-16T22:55:00,New vendor
227223,U764,2024-07-16T22:59:00,New vendor
227230,U459,2024-07-16T23:00:00,High value
227234,U554,2024-07-16T23:00:00,High value
227278,U405,2024-07-16T23:04:00,High value
227283,U603,2024-07-16T23:05:00,New vendor
227297,U808,2024-07-16T23:06:00,New vendor
227302,U482,2024-07-16T23:07:00,High value
227310,U154,2024-07-16T23:08:00,High value
227343,U015,2024-07-16T23:12:00,New vendor
227360,U275,2024-07-16T23:15:00,New vendor
227374,U162,2024-07-16T23:17:00,New vendor
227381,U833,2024-07-16T23:17:00,High value
227385,U375,2024-07-16T23:18:00,New vendor
227390,U677,2024-07-16T23:18:00,New vendor
227394,U262,2024-07-16T23:19:00,New vendor
227496,U975,2024-07-16T23:29:00,High value
227506,U557,2024-07-16T23:31:00,High value
227517,U345,2024-07-16T23:33:00,New vendor
227520,U822,2024-07-16T23:33:00,New vendor
227551,U215,2024-07-16T23:37:00,New vendor
227572,U188,2024-07-16T23:39:00,New vendor
227573,U369,2024-07-16T23:39:00,New vendor
227589,U279,2024-07-16T23:41:00,New vendor
227625,U309,2024-07-16T23:45:00,New vendor
227639,U186,2024-07-16T23:47:00,High value
227663,U288,2024-07-16T23:49:00,New vendor
227664,U491,2024-07-16T23:49:00,New vendor
227666,U642,2024-07-16T23:49:00,New vendor
227695,U225,2024-07-16T23:53:00,New vendor
227712,U601,2024-07-16T23:54:00,High value; New vendor
227724,U927,2024-07-16T23:56:00,New vendor
227745,U951,2024-07-16T23:59:00,High value
227757,U766,2024-07-17T00:00:00,New vendor
227781,U489,2024-07-17T00:03:00,New vendor
227786,U366,2024-07-17T00:04:00,New vendor
227797,U399,2024-07-17T00:06:00,New vendor
227831,U450,2024-07-17T00:09:00,New vendor
227842,U328,2024-07-17T00:10:00,High value; New vendor
227857,U665,2024-07-17T00:11:00,New vendor
227874,U955,2024-07-17T00:13:00,High value
227878,U215,2024-07-17T00:14:00,New vendor
227879,U665,2024-07-17T00:14:00,New vendor
227898,U601,2024-07-17T00:16:00,New vendor
227904,U495,2024-07-17T00:17:00,New vendor
227920,U666,2024-07-17T00:18:00,New vendor
227921,U714,2024-07-17T00:18:00,New vendor
227939,U075,2024-07-17T00:21:00,New vendor
227951,U289,2024-07-17T00:22:00,High value; New vendor
227953,U476,2024-07-17T00:22:00,High value
227957,U651,2024-07-17T00:22:00,New vendor
227973,U911,2024-07-17T00:23:00,New vendor
227991,U095,2024-07-17T00:26:00,High value
228004,U691,2024-07-17T00:27:00,High value
228009,U171,2024-07-17T00:28:00,High value; New vendor
228017,U870,2024-07-17T00:28:00,New vendor
228023,U056,2024-07-17T00:30:00,New vendor
228035,U923,2024-07-17T00:30:00,New vendor
228036,U148,2024-07-17T00:31:00,New vendor
228040,U352,2024-07-17T00:31:00,High value
228081,U434,2024-07-17T00:35:00,High value; New vendor
228133,U647,2024-07-17T00:41:00,High value
228153,U139,2024-07-17T00:44:00,New vendor
228166,U265,2024-07-17T00:46:00,New vendor
228170,U780,2024-07-17T00:46:00,High value
228173,U136,2024-07-17T00:47:00,New vendor
228188,U102,2024-07-17T00:49:00,High value
228209,U504,2024-07-17T00:51:00,New vendor
228230,U711,2024-07-17T00:53:00,New vendor
228250,U623,2024-07-17T00:55:00,New vendor
228252,U861,2024-07-17T00:55:00,New vendor
228257,U052,2024-07-17T00:56:00,New vendor
228269,U122,2024-07-17T00:57:00,High value
228279,U767,2024-07-17T00:58:00,High value
228281,U128,2024-07-17T00:59:00,New vendor
228304,U755,2024-07-17T01:01:00,New vendor
228336,U140,2024-07-17T01:06:00,High value
228340,U465,2024-07-17T01:06:00,New vendor
228360,U996,2024-07-17T01:08:00,New vendor
228369,U660,2024-07-17T01:09:00,New vendor
228372,U188,2024-07-17T01:10:00,New vendor
228422,U885,2024-07-17T01:15:00,New vendor
228430,U932,2024-07-17T01:16:00,High value
228459,U195,2024-07-17T01:20:00,High value
228470,U683,2024-07-17T01:21:00,High value
228471,U963,2024-07-17T01:21:00,New vendor
228499,U328,2024-07-17T01:25:00,High value; New vendor
228526,U904,2024-07-17T01:27:00,New vendor
228534,U022,2024-07-17T01:29:00,High value
228543,U186,2024-07-17T01:30:00,New vendor
228594,U732,2024-07-17T01:36:00,High value; New vendor
228603,U602,2024-07-17T01:38:00,New vendor
228609,U971,2024-07-17T01:38:00,New vendor
228610,U063,2024-07-17T01:39:00,New vendor
228631,U626,2024-07-17T01:41:00,High value
228660,U862,2024-07-17T01:44:00,New vendor
228681,U945,2024-07-17T01:46:00,New vendor
228682,U990,2024-07-17T01:46:00,New vendor
228683,U008,2024-07-17T01:47:00,High value
228684,U426,2024-07-17T01:47:00,High value
228686,U734,2024-07-17T01:47:00,New vendor
228690,U271,2024-07-17T01:48:00,High value
228698,U578,2024-07-17T01:48:00,New vendor
228705,U288,2024-07-17T01:49:00,High value
228711,U809,2024-07-17T01:49:00,New vendor
228753,U075,2024-07-17T01:54:00,New vendor
228782,U100,2024-07-17T01:58:00,New vendor
228783,U131,2024-07-17T01:58:00,New vendor
228791,U579,2024-07-17T01:58:00,High value
228793,U699,2024-07-17T01:58:00,High value
228834,U923,2024-07-17T02:03:00,High value
228838,U229,2024-07-17T02:04:00,New vendor
228853,U413,2024-07-17T02:05:00,New vendor
228854,U632,2024-07-17T02:05:00,High value
228865,U984,2024-07-17T02:06:00,New vendor
228866,U739,2024-07-17T02:07:00,New vendor
228867,U835,2024-07-17T02:07:00,New vendor
228869,U926,2024-07-17T02:07:00,High value
228886,U677,2024-07-17T02:08:00,New vendor
228896,U562,2024-07-17T02:09:00,High value
228910,U963,2024-07-17T02:10:00,New vendor
228930,U451,2024-07-17T02:12:00,New vendor
228945,U667,2024-07-17T02:14:00,New vendor
228952,U167,2024-07-17T02:15:00,New vendor
228953,U230,2024-07-17T02:15:00,High value
228999,U409,2024-07-17T02:19:00,New vendor
229017,U657,2024-07-17T02:21:00,New vendor
229018,U676,2024-07-17T02:21:00,High value
229033,U487,2024-07-17T02:23:00,New vendor
229041,U347,2024-07-17T02:24:00,New vendor
229055,U168,2024-07-17T02:26:00,New vendor
229060,U590,2024-07-17T02:26:00,New vendor
229078,U409,2024-07-17T02:28:00,New vendor
229079,U471,2024-07-17T02:28:00,New vendor
229094,U855,2024-07-17T02:29:00,High value
229100,U432,2024-07-17T02:30:00,High value; New vendor
229120,U101,2024-07-17T02:33:00,New vendor
229139,U619,2024-07-17T02:34:00,High value; New vendor
229144,U710,2024-07-17T02:35:00,New vendor
229171,U898,2024-07-17T02:38:00,New vendor
229172,U972,2024-07-17T02:38:00,New vendor
229180,U015,2024-07-17T02:40:00,New vendor
229189,U539,2024-07-17T02:40:00,High value
229200,U424,2024-07-17T02:42:00,New vendor
229205,U877,2024-07-17T02:42:00,New vendor
229206,U142,2024-07-17T02:43:00,New vendor
229221,U119,2024-07-17T02:45:00,New vendor
229232,U699,2024-07-17T02:46:00,High value; New vendor
229255,U761,2024-07-17T02:49:00,High value
229284,U456,2024-07-17T02:53:00,New vendor
229289,U279,2024-07-17T02:54:00,High value; New vendor
229296,U886,2024-07-17T02:54:00,New vendor
229297,U904,2024-07-17T02:54:00,New vendor
229302,U363,2024-07-17T02:55:00,High value
229311,U338,2024-07-17T02:56:00,High value; New vendor
229356,U928,2024-07-17T03:01:00,New vendor
229358,U183,2024-07-17T03:02:00,New vendor
229362,U030,2024-07-17T03:03:00,High value
229442,U137,2024-07-17T03:13:00,New vendor
229451,U666,2024-07-17T03:13:00,New vendor
229472,U924,2024-07-17T03:15:00,New vendor
229492,U228,2024-07-17T03:18:00,New vendor
229505,U602,2024-07-17T03:19:00,New vendor
229509,U977,2024-07-17T03:19:00,New vendor
229521,U684,2024-07-17T03:21:00,New vendor
229529,U821,2024-07-17T03:22:00,New vendor
229534,U024,2024-07-17T03:23:00,New vendor
229552,U863,2024-07-17T03:24:00,New vendor
229577,U608,2024-07-17T03:28:00,New vendor
229585,U764,2024-07-17T03:29:00,New vendor
229588,U291,2024-07-17T03:30:00,New vendor
229599,U835,2024-07-17T03:31:00,New vendor
229607,U952,2024-07-17T03:32:00,New vendor
229622,U714,2024-07-17T03:34:00,New vendor
229668,U695,2024-07-17T03:40:00,New vendor
229671,U087,2024-07-17T03:41:00,New vendor
229675,U339,2024-07-17T03:41:00,New vendor
229678,U688,2024-07-17T03:41:00,New vendor
229686,U822,2024-07-17T03:42:00,High value
229704,U347,2024-07-17T03:44:00,New vendor
229706,U457,2024-07-17T03:44:00,New vendor
229712,U016,2024-07-17T03:45:00,New vendor
229714,U221,2024-07-17T03:45:00,New vendor
229715,U519,2024-07-17T03:45:00,High value
229724,U491,2024-07-17T03:46:00,New vendor
229757,U984,2024-07-17T03:49:00,New vendor
229771,U445,2024-07-17T03:51:00,High value
229785,U028,2024-07-17T03:53:00,High value
229798,U364,2024-07-17T03:54:00,New vendor
229813,U566,2024-07-17T03:55:00,New vendor
229821,U129,2024-07-17T03:56:00,New vendor
229839,U274,2024-07-17T03:59:00,High value; New vendor
229843,U618,2024-07-17T03:59:00,New vendor
229845,U903,2024-07-17T03:59:00,New vendor
229846,U959,2024-07-17T03:59:00,New vendor
229853,U007,2024-07-17T04:01:00,High value; New vendor
229855,U186,2024-07-17T04:01:00,New vendor
229859,U489,2024-07-17T04:01:00,New vendor
229868,U428,2024-07-17T04:02:00,High value
229870,U463,2024-07-17T04:02:00,New vendor
229879,U996,2024-07-17T04:02:00,New vendor
229882,U208,2024-07-17T04:03:00,New vendor
229890,U029,2024-07-17T04:04:00,New vendor
229892,U063,2024-07-17T04:04:00,New vendor
229893,U071,2024-07-17T04:04:00,New vendor
229918,U364,2024-07-17T04:07:00,New vendor
229931,U500,2024-07-17T04:09:00,New vendor
229937,U094,2024-07-17T04:10:00,High value; New vendor
229941,U196,2024-07-17T04:10:00,New vendor
229942,U316,2024-07-17T04:10:00,High value
229959,U808,2024-07-17T04:11:00,New vendor
229962,U228,2024-07-17T04:12:00,New vendor
229970,U378,2024-07-17T04:13:00,New vendor
230010,U451,2024-07-17T04:18:00,New vendor
230025,U275,2024-07-17T04:20:00,New vendor
230070,U844,2024-07-17T04:24:00,High value
230082,U052,2024-07-17T04:26:00,New vendor
230097,U605,2024-07-17T04:27:00,New vendor
230120,U103,2024-07-17T04:30:00,High value
230122,U339,2024-07-17T04:30:00,New vendor
230164,U863,2024-07-17T04:34:00,New vendor
230165,U075,2024-07-17T04:35:00,New vendor
230172,U787,2024-07-17T04:35:00,New vendor
230178,U503,2024-07-17T04:36:00,New vendor
230181,U872,2024-07-17T04:36:00,New vendor
230200,U285,2024-07-17T04:39:00,New vendor
230204,U731,2024-07-17T04:39:00,New vendor
230205,U753,2024-07-17T04:39:00,New vendor
230209,U160,2024-07-17T04:40:00,New vendor
230211,U457,2024-07-17T04:40:00,New vendor
230214,U580,2024-07-17T04:40:00,High value
230220,U129,2024-07-17T04:41:00,New vendor
230224,U243,2024-07-17T04:41:00,New vendor
230253,U179,2024-07-17T04:44:00,New vendor
230254,U458,2024-07-17T04:44:00,High value; New vendor
230261,U270,2024-07-17T04:45:00,High value
230273,U515,2024-07-17T04:46:00,New vendor
230275,U643,2024-07-17T04:46:00,New vendor
230276,U782,2024-07-17T04:46:00,New vendor
230284,U523,2024-07-17T04:47:00,New vendor
230310,U354,2024-07-17T04:50:00,New vendor
230377,U907,2024-07-17T04:57:00,New vendor
230387,U662,2024-07-17T04:58:00,High value
230415,U670,2024-07-17T05:01:00,New vendor
230449,U885,2024-07-17T05:04:00,New vendor
230453,U449,2024-07-17T05:05:00,High value
230457,U781,2024-07-17T05:05:00,New vendor
230491,U226,2024-07-17T05:10:00,New vendor
230497,U391,2024-07-17T05:11:00,New vendor
230505,U670,2024-07-17T05:12:00,New vendor
230528,U207,2024-07-17T05:15:00,High value
230529,U261,2024-07-17T05:15:00,New vendor
230534,U235,2024-07-17T05:16:00,High value
230542,U186,2024-07-17T05:17:00,High value
230552,U813,2024-07-17T05:18:00,High value
230560,U727,2024-07-17T05:19:00,High value
230570,U621,2024-07-17T05:20:00,High value
230594,U945,2024-07-17T05:22:00,New vendor
230605,U933,2024-07-17T05:23:00,New vendor
230626,U015,2024-07-17T05:27:00,New vendor
230630,U244,2024-07-17T05:27:00,New vendor
230641,U986,2024-07-17T05:27:00,New vendor
230654,U996,2024-07-17T05:28:00,New vendor
230660,U297,2024-07-17T05:30:00,High value
230689,U754,2024-07-17T05:33:00,High value
230693,U392,2024-07-17T05:34:00,New vendor
230695,U835,2024-07-17T05:34:00,New vendor
230698,U162,2024-07-17T05:35:00,New vendor
230706,U837,2024-07-17T05:35:00,New vendor
230717,U782,2024-07-17T05:37:00,New vendor
230729,U029,2024-07-17T05:39:00,New vendor
230740,U183,2024-07-17T05:40:00,High value; New vendor
230752,U761,2024-07-17T05:42:00,High value
230755,U206,2024-07-17T05:43:00,New vendor
230762,U171,2024-07-17T05:44:00,New vendor
230763,U187,2024-07-17T05:44:00,High value; New vendor
230802,U971,2024-07-17T05:48:00,High value; New vendor
230812,U917,2024-07-17T05:49:00,New vendor
230821,U889,2024-07-17T05:50:00,High value
230826,U338,2024-07-17T05:51:00,New vendor
230827,U527,2024-07-17T05:51:00,New vendor
230830,U739,2024-07-17T05:51:00,New vendor
230867,U320,2024-07-17T05:56:00,New vendor
230873,U837,2024-07-17T05:56:00,New vendor
230878,U491,2024-07-17T05:57:00,New vendor
230931,U755,2024-07-17T06:04:00,High value; New vendor
230936,U229,2024-07-17T06:05:00,New vendor
230956,U565,2024-07-17T06:07:00,New vendor
230961,U496,2024-07-17T06:08:00,High value; New vendor
230966,U055,2024-07-17T06:09:00,High value
230967,U102,2024-07-17T06:09:00,New vendor
230973,U059,2024-07-17T06:10:00,New vendor
230974,U152,2024-07-17T06:10:00,New vendor
230991,U375,2024-07-17T06:12:00,New vendor
231002,U136,2024-07-17T06:13:00,New vendor
231019,U437,2024-07-17T06:15:00,High value
231022,U769,2024-07-17T06:15:00,High value
231035,U037,2024-07-17T06:17:00,New vendor
231038,U341,2024-07-17T06:17:00,High value
231049,U461,2024-07-17T06:18:00,New vendor
231057,U504,2024-07-17T06:19:00,New vendor
231063,U860,2024-07-17T06:19:00,New vendor
231097,U657,2024-07-17T06:23:00,New vendor
231115,U836,2024-07-17T06:25:00,New vendor
231120,U179,2024-07-17T06:26:00,New vendor
231123,U414,2024-07-17T06:26:00,New vendor
231133,U236,2024-07-17T06:27:00,High value
231139,U891,2024-07-17T06:27:00,High value
231146,U887,2024-07-17T06:28:00,High value
231149,U202,2024-07-17T06:29:00,New vendor
231164,U397,2024-07-17T06:30:00,New vendor
231172,U176,2024-07-17T06:31:00,New vendor
231186,U171,2024-07-17T06:32:00,High value
231210,U706,2024-07-17T06:35:00,High value
231237,U509,2024-07-17T06:38:00,High value
231241,U753,2024-07-17T06:38:00,High value; New vendor
231255,U022,2024-07-17T06:40:00,High value
231257,U158,2024-07-17T06:40:00,New vendor
231259,U343,2024-07-17T06:40:00,New vendor
231261,U577,2024-07-17T06:40:00,High value
231266,U139,2024-07-17T06:41:00,New vendor
231269,U241,2024-07-17T06:41:00,New vendor
231271,U336,2024-07-17T06:41:00,New vendor
231275,U807,2024-07-17T06:41:00,High value
231282,U653,2024-07-17T06:42:00,High value
231305,U080,2024-07-17T06:46:00,New vendor
231324,U933,2024-07-17T06:47:00,New vendor
231326,U226,2024-07-17T06:48:00,New vendor
231333,U341,2024-07-17T06:49:00,New vendor
231337,U518,2024-07-17T06:50:00,High value
231351,U956,2024-07-17T06:51:00,New vendor
231364,U985,2024-07-17T06:53:00,New vendor
231370,U564,2024-07-17T06:54:00,High value
231390,U254,2024-07-17T06:57:00,High value; New vendor
231411,U292,2024-07-17T06:59:00,New vendor
231425,U678,2024-07-17T07:00:00,High value
231427,U816,2024-07-17T07:00:00,New vendor
231432,U642,2024-07-17T07:01:00,New vendor
231433,U826,2024-07-17T07:01:00,High value; New vendor
231439,U450,2024-07-17T07:02:00,New vendor
231446,U986,2024-07-17T07:02:00,New vendor
231448,U136,2024-07-17T07:03:00,New vendor
231449,U299,2024-07-17T07:03:00,High value
231481,U028,2024-07-17T07:08:00,High value
231487,U458,2024-07-17T07:08:00,New vendor
231489,U584,2024-07-17T07:08:00,New vendor
231511,U461,2024-07-17T07:11:00,New vendor
231515,U217,2024-07-17T07:12:00,High value
231554,U007,2024-07-17T07:17:00,New vendor
231562,U275,2024-07-17T07:18:00,New vendor
231569,U917,2024-07-17T07:18:00,New vendor
231580,U351,2024-07-17T07:20:00,High value
231581,U519,2024-07-17T07:20:00,High value
231594,U178,2024-07-17T07:22:00,New vendor
231605,U080,2024-07-17T07:23:00,New vendor
231607,U262,2024-07-17T07:23:00,New vendor
231622,U702,2024-07-17T07:24:00,High value; New vendor
231623,U767,2024-07-17T07:24:00,High value
231627,U298,2024-07-17T07:25:00,New vendor
231655,U505,2024-07-17T07:29:00,New vendor
231669,U310,2024-07-17T07:31:00,High value
231688,U648,2024-07-17T07:33:00,New vendor
231750,U928,2024-07-17T07:40:00,New vendor
231785,U053,2024-07-17T07:45:00,High value
231787,U216,2024-07-17T07:45:00,High value; New vendor
231794,U539,2024-07-17T07:46:00,High value
231795,U552,2024-07-17T07:46:00,New vendor
231807,U559,2024-07-17T07:47:00,High value
231814,U265,2024-07-17T07:48:00,New vendor
231816,U359,2024-07-17T07:48:00,New vendor
231823,U984,2024-07-17T07:48:00,New vendor
231828,U657,2024-07-17T07:49:00,New vendor
231854,U026,2024-07-17T07:53:00,High value; New vendor
231855,U118,2024-07-17T07:53:00,New vendor
231858,U291,2024-07-17T07:53:00,New vendor
231860,U630,2024-07-17T07:53:00,High value
231893,U852,2024-07-17T07:56:00,High value
231918,U713,2024-07-17T07:59:00,New vendor
231930,U880,2024-07-17T08:01:00,New vendor
231936,U404,2024-07-17T08:02:00,High value
231957,U106,2024-07-17T08:05:00,High value
231970,U280,2024-07-17T08:06:00,High value; New vendor
231992,U378,2024-07-17T08:08:00,New vendor
232018,U676,2024-07-17T08:13:00,High value
232038,U165,2024-07-17T08:16:00,High value
232046,U754,2024-07-17T08:17:00,New vendor
232057,U475,2024-07-17T08:18:00,High value
232064,U896,2024-07-17T08:18:00,High value
232074,U482,2024-07-17T08:20:00,New vendor
232100,U487,2024-07-17T08:23:00,New vendor
232103,U752,2024-07-17T08:23:00,High value
232110,U900,2024-07-17T08:24:00,New vendor
232123,U188,2024-07-17T08:26:00,New vendor
232152,U472,2024-07-17T08:30:00,High value
232188,U333,2024-07-17T08:35:00,New vendor
